Original Section,Requirement ID,Requirement Summary,Attempted?,Status,Evidence Obtained,Evidence Location,Evidence Timestamp,Authoritative Source,Result,Missing Part,Reason Missing,Severity of Missing Work,Can ChatGPT Complete Later?,Needs Cursor Follow-up?,Needs Market Hours?,Needs Human Action?,Recommended Next Step,Reason Code
6,R6.performance.mobile_responsive,Tab performance: capture mobile_responsive,NO,NOT_DONE,desktop 1440 only,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,NOT_DONE,desktop 1440 only,desktop 1440 only,P2,YES,YES,NO,NO,Complete missing evidence category,TIME_BUDGET_LIMITATION
6,R6.ml.screenshot,Tab ml: capture screenshot,YES,DONE_AND_EVIDENCED,png in lane_a_ui local scratch not in git binaries,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.ml.visible_text,Tab ml: capture visible_text,YES,DONE_AND_EVIDENCED,*.txt + scorecard excerpt,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.ml.utc_ts,Tab ml: capture utc_ts,YES,DONE_AND_EVIDENCED,scorecard capture_utc,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.ml.ist_ts,Tab ml: capture ist_ts,YES,DONE_AND_EVIDENCED,scorecard capture_ist,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.ml.active_tab,Tab ml: capture active_tab,YES,DONE_AND_EVIDENCED,URL ?tab=,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.ml.semantic_state,Tab ml: capture semantic_state,YES,DONE_PARTIAL,markers only; not full taxonomy per card,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,markers only; not full taxonomy per card,markers only; not full taxonomy per card,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.ml.api_compare,Tab ml: capture api_compare,YES,DONE_PARTIAL,global APIs; not per-tab deep diff,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,global APIs; not per-tab deep diff,global APIs; not per-tab deep diff,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.ml.console_errors,Tab ml: capture console_errors,YES,DONE_AND_EVIDENCED,0 console errors recorded,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.ml.network_errors,Tab ml: capture network_errors,YES,DONE_PARTIAL,api_statuses sampled; not full HAR,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,api_statuses sampled; not full HAR,api_statuses sampled; not full HAR,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.ml.freshness,Tab ml: capture freshness,YES,DONE_PARTIAL,chain age on chain tab; not all tabs,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,chain age on chain tab; not all tabs,chain age on chain tab; not all tabs,P2,YES,YES,YES,NO,Re-capture during market hours if freshness claim,INSUFFICIENT_EVIDENCE
6,R6.ml.provenance,Tab ml: capture provenance,YES,DONE_PARTIAL,proven on chain; not every tab,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,proven on chain; not every tab,proven on chain; not every tab,P2,YES,YES,YES,NO,Re-capture during market hours if freshness claim,INSUFFICIENT_EVIDENCE
6,R6.ml.empty_loading,Tab ml: capture empty_loading,YES,DONE_PARTIAL,WAITING markers; incomplete empty-state taxonomy,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,WAITING markers; incomplete empty-state taxonomy,WAITING markers; incomplete empty-state taxonomy,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.ml.visual_defect,Tab ml: capture visual_defect,NO,NOT_DONE,no structured visual defect list with screenshots in PR,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,NOT_DONE,no structured visual defect list with screenshots in PR,no structured visual defect list with screenshots in PR,P2,YES,YES,NO,NO,Complete missing evidence category,TIME_BUDGET_LIMITATION
6,R6.ml.wiring_trace,Tab ml: capture wiring_trace,YES,DONE_PARTIAL,tab_api_map.csv covers major; not every widget,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,tab_api_map.csv covers major; not every widget,tab_api_map.csv covers major; not every widget,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.ml.backend_endpoint,Tab ml: capture backend_endpoint,YES,DONE_PARTIAL,mapped in lane B,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,mapped in lane B,mapped in lane B,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.ml.frontend_component,Tab ml: capture frontend_component,YES,DONE_AND_EVIDENCED,Sidebar/App map,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.ml.recommended_correction,Tab ml: capture recommended_correction,YES,DONE_PARTIAL,waves in 12_; not per-tab complete,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,waves in 12_; not per-tab complete,waves in 12_; not per-tab complete,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.ml.mobile_responsive,Tab ml: capture mobile_responsive,NO,NOT_DONE,desktop 1440 only,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,NOT_DONE,desktop 1440 only,desktop 1440 only,P2,YES,YES,NO,NO,Complete missing evidence category,TIME_BUDGET_LIMITATION
6,R6.data-integrity.screenshot,Tab data-integrity: capture screenshot,YES,DONE_AND_EVIDENCED,png in lane_a_ui local scratch not in git binaries,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.data-integrity.visible_text,Tab data-integrity: capture visible_text,YES,DONE_AND_EVIDENCED,*.txt + scorecard excerpt,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.data-integrity.utc_ts,Tab data-integrity: capture utc_ts,YES,DONE_AND_EVIDENCED,scorecard capture_utc,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.data-integrity.ist_ts,Tab data-integrity: capture ist_ts,YES,DONE_AND_EVIDENCED,scorecard capture_ist,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.data-integrity.active_tab,Tab data-integrity: capture active_tab,YES,DONE_AND_EVIDENCED,URL ?tab=,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.data-integrity.semantic_state,Tab data-integrity: capture semantic_state,YES,DONE_PARTIAL,markers only; not full taxonomy per card,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,markers only; not full taxonomy per card,markers only; not full taxonomy per card,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.data-integrity.api_compare,Tab data-integrity: capture api_compare,YES,DONE_PARTIAL,global APIs; not per-tab deep diff,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,global APIs; not per-tab deep diff,global APIs; not per-tab deep diff,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.data-integrity.console_errors,Tab data-integrity: capture console_errors,YES,DONE_AND_EVIDENCED,0 console errors recorded,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.data-integrity.network_errors,Tab data-integrity: capture network_errors,YES,DONE_PARTIAL,api_statuses sampled; not full HAR,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,api_statuses sampled; not full HAR,api_statuses sampled; not full HAR,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.data-integrity.freshness,Tab data-integrity: capture freshness,YES,DONE_PARTIAL,chain age on chain tab; not all tabs,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,chain age on chain tab; not all tabs,chain age on chain tab; not all tabs,P2,YES,YES,YES,NO,Re-capture during market hours if freshness claim,INSUFFICIENT_EVIDENCE
6,R6.data-integrity.provenance,Tab data-integrity: capture provenance,YES,DONE_PARTIAL,proven on chain; not every tab,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,proven on chain; not every tab,proven on chain; not every tab,P2,YES,YES,YES,NO,Re-capture during market hours if freshness claim,INSUFFICIENT_EVIDENCE
6,R6.data-integrity.empty_loading,Tab data-integrity: capture empty_loading,YES,DONE_PARTIAL,WAITING markers; incomplete empty-state taxonomy,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,WAITING markers; incomplete empty-state taxonomy,WAITING markers; incomplete empty-state taxonomy,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.data-integrity.visual_defect,Tab data-integrity: capture visual_defect,NO,NOT_DONE,no structured visual defect list with screenshots in PR,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,NOT_DONE,no structured visual defect list with screenshots in PR,no structured visual defect list with screenshots in PR,P2,YES,YES,NO,NO,Complete missing evidence category,TIME_BUDGET_LIMITATION
6,R6.data-integrity.wiring_trace,Tab data-integrity: capture wiring_trace,YES,DONE_PARTIAL,tab_api_map.csv covers major; not every widget,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,tab_api_map.csv covers major; not every widget,tab_api_map.csv covers major; not every widget,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.data-integrity.backend_endpoint,Tab data-integrity: capture backend_endpoint,YES,DONE_PARTIAL,mapped in lane B,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,mapped in lane B,mapped in lane B,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.data-integrity.frontend_component,Tab data-integrity: capture frontend_component,YES,DONE_AND_EVIDENCED,Sidebar/App map,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.data-integrity.recommended_correction,Tab data-integrity: capture recommended_correction,YES,DONE_PARTIAL,waves in 12_; not per-tab complete,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,waves in 12_; not per-tab complete,waves in 12_; not per-tab complete,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.data-integrity.mobile_responsive,Tab data-integrity: capture mobile_responsive,NO,NOT_DONE,desktop 1440 only,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,NOT_DONE,desktop 1440 only,desktop 1440 only,P2,YES,YES,NO,NO,Complete missing evidence category,TIME_BUDGET_LIMITATION
6,R6.broker.screenshot,Tab broker: capture screenshot,YES,DONE_AND_EVIDENCED,png in lane_a_ui local scratch not in git binaries,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.broker.visible_text,Tab broker: capture visible_text,YES,DONE_AND_EVIDENCED,*.txt + scorecard excerpt,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.broker.utc_ts,Tab broker: capture utc_ts,YES,DONE_AND_EVIDENCED,scorecard capture_utc,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.broker.ist_ts,Tab broker: capture ist_ts,YES,DONE_AND_EVIDENCED,scorecard capture_ist,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.broker.active_tab,Tab broker: capture active_tab,YES,DONE_AND_EVIDENCED,URL ?tab=,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.broker.semantic_state,Tab broker: capture semantic_state,YES,DONE_PARTIAL,markers only; not full taxonomy per card,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,markers only; not full taxonomy per card,markers only; not full taxonomy per card,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.broker.api_compare,Tab broker: capture api_compare,YES,DONE_PARTIAL,global APIs; not per-tab deep diff,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,global APIs; not per-tab deep diff,global APIs; not per-tab deep diff,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.broker.console_errors,Tab broker: capture console_errors,YES,DONE_AND_EVIDENCED,0 console errors recorded,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.broker.network_errors,Tab broker: capture network_errors,YES,DONE_PARTIAL,api_statuses sampled; not full HAR,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,api_statuses sampled; not full HAR,api_statuses sampled; not full HAR,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.broker.freshness,Tab broker: capture freshness,YES,DONE_PARTIAL,chain age on chain tab; not all tabs,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,chain age on chain tab; not all tabs,chain age on chain tab; not all tabs,P2,YES,YES,YES,NO,Re-capture during market hours if freshness claim,INSUFFICIENT_EVIDENCE
6,R6.broker.provenance,Tab broker: capture provenance,YES,DONE_PARTIAL,proven on chain; not every tab,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,proven on chain; not every tab,proven on chain; not every tab,P2,YES,YES,YES,NO,Re-capture during market hours if freshness claim,INSUFFICIENT_EVIDENCE
6,R6.broker.empty_loading,Tab broker: capture empty_loading,YES,DONE_PARTIAL,WAITING markers; incomplete empty-state taxonomy,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,WAITING markers; incomplete empty-state taxonomy,WAITING markers; incomplete empty-state taxonomy,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.broker.visual_defect,Tab broker: capture visual_defect,NO,NOT_DONE,no structured visual defect list with screenshots in PR,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,NOT_DONE,no structured visual defect list with screenshots in PR,no structured visual defect list with screenshots in PR,P2,YES,YES,NO,NO,Complete missing evidence category,TIME_BUDGET_LIMITATION
6,R6.broker.wiring_trace,Tab broker: capture wiring_trace,YES,DONE_PARTIAL,tab_api_map.csv covers major; not every widget,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,tab_api_map.csv covers major; not every widget,tab_api_map.csv covers major; not every widget,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.broker.backend_endpoint,Tab broker: capture backend_endpoint,YES,DONE_PARTIAL,mapped in lane B,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,mapped in lane B,mapped in lane B,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.broker.frontend_component,Tab broker: capture frontend_component,YES,DONE_AND_EVIDENCED,Sidebar/App map,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.broker.recommended_correction,Tab broker: capture recommended_correction,YES,DONE_PARTIAL,waves in 12_; not per-tab complete,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,waves in 12_; not per-tab complete,waves in 12_; not per-tab complete,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.broker.mobile_responsive,Tab broker: capture mobile_responsive,NO,NOT_DONE,desktop 1440 only,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,NOT_DONE,desktop 1440 only,desktop 1440 only,P2,YES,YES,NO,NO,Complete missing evidence category,TIME_BUDGET_LIMITATION
6,R6.alerts.screenshot,Tab alerts: capture screenshot,YES,DONE_AND_EVIDENCED,png in lane_a_ui local scratch not in git binaries,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.alerts.visible_text,Tab alerts: capture visible_text,YES,DONE_AND_EVIDENCED,*.txt + scorecard excerpt,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.alerts.utc_ts,Tab alerts: capture utc_ts,YES,DONE_AND_EVIDENCED,scorecard capture_utc,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.alerts.ist_ts,Tab alerts: capture ist_ts,YES,DONE_AND_EVIDENCED,scorecard capture_ist,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.alerts.active_tab,Tab alerts: capture active_tab,YES,DONE_AND_EVIDENCED,URL ?tab=,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.alerts.semantic_state,Tab alerts: capture semantic_state,YES,DONE_PARTIAL,markers only; not full taxonomy per card,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,markers only; not full taxonomy per card,markers only; not full taxonomy per card,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.alerts.api_compare,Tab alerts: capture api_compare,YES,DONE_PARTIAL,global APIs; not per-tab deep diff,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,global APIs; not per-tab deep diff,global APIs; not per-tab deep diff,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.alerts.console_errors,Tab alerts: capture console_errors,YES,DONE_AND_EVIDENCED,0 console errors recorded,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.alerts.network_errors,Tab alerts: capture network_errors,YES,DONE_PARTIAL,api_statuses sampled; not full HAR,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,api_statuses sampled; not full HAR,api_statuses sampled; not full HAR,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.alerts.freshness,Tab alerts: capture freshness,YES,DONE_PARTIAL,chain age on chain tab; not all tabs,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,chain age on chain tab; not all tabs,chain age on chain tab; not all tabs,P2,YES,YES,YES,NO,Re-capture during market hours if freshness claim,INSUFFICIENT_EVIDENCE
6,R6.alerts.provenance,Tab alerts: capture provenance,YES,DONE_PARTIAL,proven on chain; not every tab,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,proven on chain; not every tab,proven on chain; not every tab,P2,YES,YES,YES,NO,Re-capture during market hours if freshness claim,INSUFFICIENT_EVIDENCE
6,R6.alerts.empty_loading,Tab alerts: capture empty_loading,YES,DONE_PARTIAL,WAITING markers; incomplete empty-state taxonomy,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,WAITING markers; incomplete empty-state taxonomy,WAITING markers; incomplete empty-state taxonomy,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.alerts.visual_defect,Tab alerts: capture visual_defect,NO,NOT_DONE,no structured visual defect list with screenshots in PR,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,NOT_DONE,no structured visual defect list with screenshots in PR,no structured visual defect list with screenshots in PR,P2,YES,YES,NO,NO,Complete missing evidence category,TIME_BUDGET_LIMITATION
6,R6.alerts.wiring_trace,Tab alerts: capture wiring_trace,YES,DONE_PARTIAL,tab_api_map.csv covers major; not every widget,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,tab_api_map.csv covers major; not every widget,tab_api_map.csv covers major; not every widget,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.alerts.backend_endpoint,Tab alerts: capture backend_endpoint,YES,DONE_PARTIAL,mapped in lane B,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,mapped in lane B,mapped in lane B,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.alerts.frontend_component,Tab alerts: capture frontend_component,YES,DONE_AND_EVIDENCED,Sidebar/App map,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.alerts.recommended_correction,Tab alerts: capture recommended_correction,YES,DONE_PARTIAL,waves in 12_; not per-tab complete,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_PARTIAL,waves in 12_; not per-tab complete,waves in 12_; not per-tab complete,P2,YES,YES,NO,NO,Complete missing evidence category,INSUFFICIENT_EVIDENCE
6,R6.alerts.mobile_responsive,Tab alerts: capture mobile_responsive,NO,NOT_DONE,desktop 1440 only,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,NOT_DONE,desktop 1440 only,desktop 1440 only,P2,YES,YES,NO,NO,Complete missing evidence category,TIME_BUDGET_LIMITATION
6,R6.system.screenshot,Tab system: capture screenshot,YES,DONE_AND_EVIDENCED,png in lane_a_ui local scratch not in git binaries,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
6,R6.system.visible_text,Tab system: capture visible_text,YES,DONE_AND_EVIDENCED,*.txt + scorecard excerpt,02_LIVE_UI_22_TAB_SCORECARD.csv; lane_a_ui,2026-08-16T06:25:01Z,LIVE_BROWSER,DONE_AND_EVIDENCED,,,,YES,NO,NO,NO,Complete missing evidence category,
